K Value,Random State,TN,FP,FN,TP,Accuracy,Precision,Recall,F1-Score
163,3114652,8085,3,2491,167,0.7679136422855016,0.7644667170953101,0.9996290801186943,0.8663737676810973
163,8538320,8122,0,2445,179,0.7724734785036292,0.7686192864578405,1.0,0.8691743806517203
164,80,8145,3,2421,177,0.774427694025684,0.7708688245315162,0.9996318114874816,0.8704713049054184
164,225,8126,4,2436,180,0.7729387679136422,0.769361863283469,0.9995079950799508,0.86946287181682
164,2067,8196,3,2373,174,0.7788944723618091,0.775475447062163,0.9996341017197219,0.8734015345268542
164,4133,8218,2,2346,180,0.781500093057882,0.777925028398334,0.9997566909975669,0.875
164,6741,8153,3,2410,180,0.7754513307277127,0.7718451197576446,0.9996321726336439,0.8710935413216517
164,9931,8149,1,2418,178,0.774892983435697,0.7711744109018643,0.9998773006134969,0.8707592028637067
164,58146,8154,4,2423,165,0.7741485203796762,0.7709180296870568,0.9995096837460162,0.8704563650920736
164,79327,8200,1,2374,171,0.7789875302438116,0.7754870436920749,0.9998780636507743,0.873501997336884
164,3114652,8085,3,2493,165,0.7677275265214963,0.764322178105502,0.9996290801186943,0.8662809386049501
164,8538320,8122,0,2447,177,0.7722873627396241,0.7684738385845397,1.0,0.869081376063346
165,80,8145,3,2421,177,0.774427694025684,0.7708688245315162,0.9996318114874816,0.8704713049054184
165,225,8126,4,2436,180,0.7729387679136422,0.769361863283469,0.9995079950799508,0.86946287181682
165,2067,8196,3,2373,174,0.7788944723618091,0.775475447062163,0.9996341017197219,0.8734015345268542
165,4133,8218,2,2346,180,0.781500093057882,0.777925028398334,0.9997566909975669,0.875
165,6741,8153,3,2409,181,0.7755443886097152,0.7719181973111153,0.9996321726336439,0.8711400790682766
165,9931,8149,1,2418,178,0.774892983435697,0.7711744109018643,0.9998773006134969,0.8707592028637067
165,58146,8154,4,2423,165,0.7741485203796762,0.7709180296870568,0.9995096837460162,0.8704563650920736
165,79327,8200,1,2373,172,0.7790805881258143,0.7755603896718055,0.9998780636507743,0.8735485245552358
165,3114652,8085,3,2492,166,0.767820584403499,0.7643944407677035,0.9996290801186943,0.8663273506563085
165,8538320,8122,0,2446,178,0.7723804206216267,0.7685465556396669,1.0,0.869127875869449
166,80,8145,3,2421,177,0.774427694025684,0.7708688245315162,0.9996318114874816,0.8704713049054184
166,225,8126,4,2436,180,0.7729387679136422,0.769361863283469,0.9995079950799508,0.86946287181682
166,2067,8197,2,2376,171,0.7787083565978038,0.7752766480658281,0.999756067813148,0.8733219688898358
166,4133,8218,2,2348,178,0.7813139772938767,0.7777777777777778,0.9997566909975669,0.874906845523262
166,6741,8153,3,2411,179,0.77535827284571,0.771772056039379,0.9996321726336439,0.8710470085470086
166,9931,8149,1,2421,175,0.7746138097896892,0.7709555345316935,0.9998773006134969,0.870619658119658
166,58146,8154,4,2424,164,0.7740554624976735,0.7708451503119682,0.9995096837460162,0.8704099060631938
166,79327,8200,1,2378,167,0.7786152987158013,0.7751937984496124,0.9998780636507743,0.8733159380158688
166,3114652,8085,3,2496,162,0.7674483528754885,0.764105472072583,0.9996290801186943,0.8661417322834646
166,8538320,8122,0,2448,176,0.7721943048576214,0.7684011352885525,1.0,0.8690348812326129
167,80,8145,3,2421,177,0.774427694025684,0.7708688245315162,0.9996318114874816,0.8704713049054184
167,225,8126,4,2436,180,0.7729387679136422,0.769361863283469,0.9995079950799508,0.86946287181682
167,2067,8197,2,2376,171,0.7787083565978038,0.7752766480658281,0.999756067813148,0.8733219688898358
167,4133,8218,2,2348,178,0.7813139772938767,0.7777777777777778,0.9997566909975669,0.874906845523262
167,6741,8153,3,2410,180,0.7754513307277127,0.7718451197576446,0.9996321726336439,0.8710935413216517
167,9931,8149,1,2421,175,0.7746138097896892,0.7709555345316935,0.9998773006134969,0.870619658119658
167,58146,8154,4,2424,164,0.7740554624976735,0.7708451503119682,0.9995096837460162,0.8704099060631938
167,79327,8200,1,2377,168,0.7787083565978038,0.7752670889666257,0.9998780636507743,0.8733624454148472
167,3114652,8085,3,2496,162,0.7674483528754885,0.764105472072583,0.9996290801186943,0.8661417322834646
167,8538320,8122,0,2447,177,0.7722873627396241,0.7684738385845397,1.0,0.869081376063346
168,80,8145,3,2424,174,0.7741485203796762,0.7706500141924496,0.9996318114874816,0.870331783939734
168,225,8126,4,2438,178,0.7727526521496371,0.7692162059825823,0.9995079950799508,0.8693698512891836
168,2067,8197,2,2378,169,0.7785222408337986,0.775130023640662,0.999756067813148,0.8732289336316184
168,4133,8218,2,2350,176,0.7811278615298716,0.7776305828917487,0.9997566909975669,0.8748137108792846
168,6741,8153,3,2413,177,0.7751721570817048,0.7716259700927504,0.9996321726336439,0.8709539579104797
168,9931,8149,1,2424,172,0.7743346361436814,0.7707367823701882,0.9998773006134969,0.8704801580943223
168,58146,8154,4,2425,163,0.7739624046156709,0.7707722847150014,0.9995096837460162,0.8703634519933819
168,79327,8200,1,2378,167,0.7786152987158013,0.7751937984496124,0.9998780636507743,0.8733159380158688
168,3114652,8085,3,2496,162,0.7674483528754885,0.764105472072583,0.9996290801186943,0.8661417322834646
168,8538320,8122,0,2451,173,0.7719151312116136,0.7681831079163908,1.0,0.8688954265846484
169,80,8145,3,2424,174,0.7741485203796762,0.7706500141924496,0.9996318114874816,0.870331783939734
169,225,8126,4,2438,178,0.7727526521496371,0.7692162059825823,0.9995079950799508,0.8693698512891836
169,2067,8197,2,2378,169,0.7785222408337986,0.775130023640662,0.999756067813148,0.8732289336316184
169,4133,8218,2,2350,176,0.7811278615298716,0.7776305828917487,0.9997566909975669,0.8748137108792846
169,6741,8153,3,2413,177,0.7751721570817048,0.7716259700927504,0.9996321726336439,0.8709539579104797
169,9931,8149,1,2421,175,0.7746138097896892,0.7709555345316935,0.9998773006134969,0.870619658119658
169,58146,8154,4,2425,163,0.7739624046156709,0.7707722847150014,0.9995096837460162,0.8703634519933819
169,79327,8200,1,2378,167,0.7786152987158013,0.7751937984496124,0.9998780636507743,0.8733159380158688
169,3114652,8085,3,2496,162,0.7674483528754885,0.764105472072583,0.9996290801186943,0.8661417322834646
169,8538320,8122,0,2451,173,0.7719151312116136,0.7681831079163908,1.0,0.8688954265846484
170,80,8145,3,2424,174,0.7741485203796762,0.7706500141924496,0.9996318114874816,0.870331783939734
170,225,8127,3,2439,177,0.7727526521496371,0.7691652470187393,0.9996309963099631,0.8693838254172015
170,2067,8197,2,2378,169,0.7785222408337986,0.775130023640662,0.999756067813148,0.8732289336316184
170,4133,8218,2,2352,174,0.7809417457658664,0.7774834437086092,0.9997566909975669,0.874720596061735
170,6741,8153,3,2413,177,0.7751721570817048,0.7716259700927504,0.9996321726336439,0.8709539579104797
170,9931,8149,1,2423,173,0.774427694025684,0.7708096859629209,0.9998773006134969,0.8705266531353488
170,58146,8154,4,2427,161,0.7737762888516657,0.7706265948398072,0.9995096837460162,0.8702705587277869
170,79327,8200,1,2378,167,0.7786152987158013,0.7751937984496124,0.9998780636507743,0.8733159380158688
170,3114652,8085,3,2497,161,0.767355294993486,0.764033264033264,0.9996290801186943,0.8660953401178361
170,8538320,8122,0,2453,171,0.7717290154476084,0.7680378250591017,1.0,0.8688024816815533
171,80,8145,3,2424,174,0.7741485203796762,0.7706500141924496,0.9996318114874816,0.870331783939734
171,225,8126,4,2439,177,0.7726595942676344,0.7691433980123048,0.9995079950799508,0.8693233484889007
171,2067,8197,2,2378,169,0.7785222408337986,0.775130023640662,0.999756067813148,0.8732289336316184
171,4133,8218,2,2351,175,0.7810348036478689,0.7775570063392941,0.9997566909975669,0.8747671509926019
171,6741,8153,3,2413,177,0.7751721570817048,0.7716259700927504,0.9996321726336439,0.8709539579104797
171,9931,8149,1,2422,174,0.7745207519076865,0.7708826033487844,0.9998773006134969,0.8705731531435286
171,58146,8154,4,2427,161,0.7737762888516657,0.7706265948398072,0.9995096837460162,0.8702705587277869
171,79327,8200,1,2378,167,0.7786152987158013,0.7751937984496124,0.9998780636507743,0.8733159380158688
171,3114652,8085,3,2496,162,0.7674483528754885,0.764105472072583,0.9996290801186943,0.8661417322834646
171,8538320,8122,0,2453,171,0.7717290154476084,0.7680378250591017,1.0,0.8688024816815533
172,80,8145,3,2425,173,0.7740554624976735,0.7705771050141911,0.9996318114874816,0.870285286889625
172,225,8128,2,2439,177,0.7728457100316397,0.7691870918898458,0.9997539975399754,0.8694442958763438
172,2067,8197,2,2378,169,0.7785222408337986,0.775130023640662,0.999756067813148,0.8732289336316184
172,4133,8218,2,2354,172,0.7807556300018612,0.7773363601967461,0.9997566909975669,0.8746275010642828
172,6741,8153,3,2413,177,0.7751721570817048,0.7716259700927504,0.9996321726336439,0.8709539579104797
172,9931,8149,1,2425,171,0.7742415782616787,0.770663892566673,0.9998773006134969,0.870433668019654
172,58146,8154,4,2429,159,0.7735901730876605,0.7704809600302371,0.9995096837460162,0.8701776852889387
172,79327,8200,1,2379,166,0.7785222408337986,0.7751205217884488,0.9998780636507743,0.8732694355697551
172,3114652,8085,3,2500,158,0.7670761213474782,0.7638167217760983,0.9996290801186943,0.8659561934343706
172,8538320,8122,0,2453,171,0.7717290154476084,0.7680378250591017,1.0,0.8688024816815533
173,80,8145,3,2425,173,0.7740554624976735,0.7705771050141911,0.9996318114874816,0.870285286889625
173,225,8127,3,2438,178,0.7728457100316397,0.7692380501656413,0.9996309963099631,0.8694303289649639
173,2067,8197,2,2378,169,0.7785222408337986,0.775130023640662,0.999756067813148,0.8732289336316184
173,4133,8218,2,2354,172,0.7807556300018612,0.7773363601967461,0.9997566909975669,0.8746275010642828
173,6741,8153,3,2413,177,0.7751721570817048,0.7716259700927504,0.9996321726336439,0.8709539579104797
173,9931,8149,1,2424,172,0.7743346361436814,0.7707367823701882,0.9998773006134969,0.8704801580943223
173,58146,8154,4,2429,159,0.7735901730876605,0.7704809600302371,0.9995096837460162,0.8701776852889387
173,79327,8200,1,2378,167,0.7786152987158013,0.7751937984496124,0.9998780636507743,0.8733159380158688
173,3114652,8085,3,2499,159,0.7671691792294807,0.7638888888888888,0.9996290801186943,0.8660025706940875
173,8538320,8122,0,2453,171,0.7717290154476084,0.7680378250591017,1.0,0.8688024816815533
174,80,8145,3,2426,172,0.7739624046156709,0.7705042096301201,0.9996318114874816,0.870238794807415
174,225,8127,3,2440,176,0.7726595942676344,0.7690924576511782,0.9996309963099631,0.8693373268438788
174,2067,8197,2,2381,166,0.7782430671877908,0.7749101909623748,0.999756067813148,0.8730894179048837
174,4133,8218,2,2357,169,0.7804764563558534,0.7771158392434988,0.9997566909975669,0.874487895716946
174,6741,8153,3,2414,176,0.7750790991997022,0.7715529478565345,0.9996321726336439,0.8709074400470009
174,9931,8149,1,2428,168,0.7739624046156709,0.7704453058523211,0.9998773006134969,0.8702942275858386
174,58146,8154,4,2430,158,0.7734971152056579,0.7704081632653061,0.9995096837460162,0.8701312560025611
174,79327,8200,1,2379,166,0.7785222408337986,0.7751205217884488,0.9998780636507743,0.8732694355697551
174,3114652,8085,3,2501,157,0.7669830634654755,0.7637445682977517,0.9996290801186943,0.8659098211416943
174,8538320,8122,0,2455,169,0.7715428996836032,0.767892597144748,1.0,0.868709556660784
175,80,8145,3,2426,172,0.7739624046156709,0.7705042096301201,0.9996318114874816,0.870238794807415
175,225,8127,3,2439,177,0.7727526521496371,0.7691652470187393,0.9996309963099631,0.8693838254172015
175,2067,8197,2,2381,166,0.7782430671877908,0.7749101909623748,0.999756067813148,0.8730894179048837
175,4133,8218,2,2357,169,0.7804764563558534,0.7771158392434988,0.9997566909975669,0.874487895716946
175,6741,8153,3,2414,176,0.7750790991997022,0.7715529478565345,0.9996321726336439,0.8709074400470009
175,9931,8149,1,2428,168,0.7739624046156709,0.7704453058523211,0.9998773006134969,0.8702942275858386
175,58146,8154,4,2430,158,0.7734971152056579,0.7704081632653061,0.9995096837460162,0.8701312560025611
175,79327,8200,1,2379,166,0.7785222408337986,0.7751205217884488,0.9998780636507743,0.8732694355697551
175,3114652,8085,3,2501,157,0.7669830634654755,0.7637445682977517,0.9996290801186943,0.8659098211416943
175,8538320,8122,0,2454,170,0.7716359575656058,0.767965204236006,1.0,0.8687560166862766
176,80,8145,3,2427,171,0.7738693467336684,0.7704313280363224,0.9996318114874816,0.8701923076923077
176,225,8128,2,2442,174,0.7725665363856319,0.768968779564806,0.9997539975399754,0.8693048128342246
176,2067,8197,2,2381,166,0.7782430671877908,0.7749101909623748,0.999756067813148,0.8730894179048837
176,4133,8218,2,2360,166,0.7801972827098456,0.7768954433730384,0.9997566909975669,0.8743483349292477
176,6741,8153,3,2416,174,0.774892983435697,0.7714069448386791,0.9996321726336439,0.8708144192256342
176,9931,8149,1,2428,168,0.7739624046156709,0.7704453058523211,0.9998773006134969,0.8702942275858386
176,58146,8154,4,2431,157,0.7734040573236554,0.770335380255078,0.9995096837460162,0.8700848316704903
176,79327,8200,1,2380,165,0.778429182951796,0.775047258979206,0.9998780636507743,0.8732229380757147
176,3114652,8085,3,2503,155,0.7667969477014703,0.7636003022289384,0.9996290801186943,0.8658170914542729
176,8538320,8122,0,2457,167,0.7713567839195979,0.7677474241421685,1.0,0.8686166515159617
177,80,8145,3,2427,171,0.7738693467336684,0.7704313280363224,0.9996318114874816,0.8701923076923077
177,225,8127,3,2441,175,0.7725665363856319,0.7690196820590461,0.9996309963099631,0.8692908332441971
177,2067,8197,2,2381,166,0.7782430671877908,0.7749101909623748,0.999756067813148,0.8730894179048837
177,4133,8218,2,2360,166,0.7801972827098456,0.7768954433730384,0.9997566909975669,0.8743483349292477
177,6741,8153,3,2416,174,0.774892983435697,0.7714069448386791,0.9996321726336439,0.8708144192256342
177,9931,8149,1,2427,169,0.7740554624976735,0.770518154311649,0.9998773006134969,0.8703407027662075
177,58146,8154,4,2431,157,0.7734040573236554,0.770335380255078,0.9995096837460162,0.8700848316704903
177,79327,8200,1,2380,165,0.778429182951796,0.775047258979206,0.9998780636507743,0.8732229380757147
177,3114652,8085,3,2503,155,0.7667969477014703,0.7636003022289384,0.9996290801186943,0.8658170914542729
177,8538320,8122,0,2456,168,0.7714498418016006,0.7678200037814331,1.0,0.8686631016042781
178,80,8145,3,2427,171,0.7738693467336684,0.7704313280363224,0.9996318114874816,0.8701923076923077
178,225,8128,2,2443,173,0.7724734785036292,0.768896036325797,0.9997539975399754,0.8692583284316346
178,2067,8197,2,2383,164,0.7780569514237856,0.7747637051039697,0.999756067813148,0.8729964321848874
178,4133,8218,2,2362,164,0.7800111669458403,0.7767485822306238,0.9997566909975669,0.8742553191489362
178,6741,8153,3,2418,172,0.7747068676716918,0.7712609970674487,0.9996321726336439,0.8707214182730816
178,9931,8149,1,2429,167,0.7738693467336684,0.7703724711665721,0.9998773006134969,0.8702477573686458
178,58146,8154,4,2431,157,0.7734040573236554,0.770335380255078,0.9995096837460162,0.8700848316704903
178,79327,8201,0,2383,162,0.7782430671877908,0.774848828420257,1.0,0.8731434655310087
178,3114652,8085,3,2503,155,0.7667969477014703,0.7636003022289384,0.9996290801186943,0.8658170914542729
178,8538320,8122,0,2458,166,0.7712637260375954,0.7676748582230624,1.0,0.868570206395038
179,80,8145,3,2427,171,0.7738693467336684,0.7704313280363224,0.9996318114874816,0.8701923076923077
179,225,8128,2,2443,173,0.7724734785036292,0.768896036325797,0.9997539975399754,0.8692583284316346
179,2067,8197,2,2383,164,0.7780569514237856,0.7747637051039697,0.999756067813148,0.8729964321848874
179,4133,8218,2,2360,166,0.7801972827098456,0.7768954433730384,0.9997566909975669,0.8743483349292477
179,6741,8153,3,2418,172,0.7747068676716918,0.7712609970674487,0.9996321726336439,0.8707214182730816
179,9931,8149,1,2428,168,0.7739624046156709,0.7704453058523211,0.9998773006134969,0.8702942275858386
179,58146,8154,4,2431,157,0.7734040573236554,0.770335380255078,0.9995096837460162,0.8700848316704903
179,79327,8201,0,2382,163,0.7783361250697934,0.7749220447888122,1.0,0.8731899488926745
179,3114652,8085,3,2503,155,0.7667969477014703,0.7636003022289384,0.9996290801186943,0.8658170914542729
179,8538320,8122,0,2458,166,0.7712637260375954,0.7676748582230624,1.0,0.868570206395038
180,80,8145,3,2428,170,0.7737762888516657,0.7703584602288849,0.9996318114874816,0.8701458255435074
180,225,8128,2,2444,172,0.7723804206216267,0.7688233068482785,0.9997539975399754,0.869211849000107
180,2067,8197,2,2383,164,0.7780569514237856,0.7747637051039697,0.999756067813148,0.8729964321848874
180,4133,8218,2,2362,164,0.7800111669458403,0.7767485822306238,0.9997566909975669,0.8742553191489362
180,6741,8154,2,2418,172,0.7747999255536944,0.7712826333711691,0.9997547817557626,0.8707817172148653
180,9931,8149,1,2429,167,0.7738693467336684,0.7703724711665721,0.9998773006134969,0.8702477573686458
180,58146,8154,4,2432,156,0.7733109994416527,0.7702626109956546,0.9995096837460162,0.8700384122919335
180,79327,8201,0,2385,160,0.7780569514237856,0.7747024371811827,1.0,0.8730505136530579
